PHONE,HOURS,SNAP,SIC,NAICS_EXT,SALES_VOL,HDBRCH,NUMBER_EMP,EMPSIZ,FRNCOD,SQFT,SOURCE,STORE_TYPE,POINT_X,POINT_Y,STORE_NAME,ADDRESS_ID,ADDRESS_LINE1,ADDRESS_LINE2,CITY,STATE,ZIP,GLOBALID
(303) 333-8225,M-TH 7:30AM-3:30PM; F 7:30AM-3PM,NO,,,0.0,,0.0,,,,DEH,SPCL,-104.93831531,39.78707756,HARVEST MEAT COMPANY,10785.0,4475 E 50TH AVE,,DENVER,CO,80216,{7072A7A4-FE77-4A81-AFD8-06DE9F27C2C9}
(303) 433-0747,"T, W, TH 7AM-3PM; FR 7AM-4:30PM; SA 8AM-2PM",NO,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-105.0336443,39.77677602,HEAVENLY CAKES,178398.0,3559 W 44TH AVE,,DENVER,CO,80211,{666E875D-2B16-4B76-90F3-38D830EDC0C1}
,,,546102,31181102,5680.0,,80.0,E,,B,ESRI,SPCL,-104.90569586,39.78638995,HOME FRESH BAKERY,0.0,4915 PONTIAC ST,,COMMERCE CITY,CO,80022,{DCBC938B-9548-46F9-96B8-05DA5DADF7D3}
(303) 755-0407,9AM-8PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.86585646,39.68013034,HONEY BAKERY,0.0,2000 S HAVANA ST,,AURORA,CO,80014,{5A156F3E-F4E8-4602-B8AB-836726118382}
,,,,,0.0,,0.0,,,,DEH,SPCL,-104.86584842,39.68143513,IBIZA AFRICAN MARKET,0.0,1930 S HAVANA ST,,AURORA,CO,80014,{2EBBF914-359E-4CBE-98A2-DE856B309FB2}
(303) 751-8571,11AM-9PM; CLOSED TUESDAY,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.84742406,39.66050084,INDIA'S HARVEST,0.0,3095 S PEORIA ST,#D,AURORA,CO,80014,{D25210F1-ECB9-4CD7-B098-56D1DE48C1F2}
(303) 742-4443,9AM-9PM,NO,541105,44511003,247.0,,1.0,A,,A,ESRI,SPCL,-105.02596085,39.6967334,INDUS IMPORTS,100832.0,3020 W MISSISSIPPI AVE,,DENVER,CO,80219,{FC1095E9-BE22-4B8D-ABC4-E4688DF9A800}
(303) 695-1090,9AM-9PM,YES,549907,44521009,376.0,,2.0,A,,B,ESRI,SPCL,-104.87616202,39.67909396,INTERNATIONAL MARKET,0.0,2020 S PARKER RD,#A,DENVER,CO,80231,{F8F315F3-6ED6-4C59-85FB-51D5C17ACFC1}
(303) 745-1515,,,,,0.0,,0.0,,,,DEH,SPCL,-104.86064991,39.66019331,IVORY MARKET/DOLLAR PLUS,148146.0,10890 E DARTMOUTH AVE,,DENVER,CO,80014,{345C1107-2B3E-489F-B86F-71BEEDF8C7DF}
(303) 861-2262,M-F 8AM-5PM,NO,544102,44529205,1785.0,,15.0,C,,B,ESRI,SPCL,-104.96970785,39.74884343,JERRY'S NUT HOUSE INC,231423.0,2101 HUMBOLDT ST,,DENVER,CO,80205,{5AB7F01D-E8E2-40BF-886D-741165F9BDE5}
(303) 691-2330,9AM-10PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.92406093,39.67841326,JERUSALEM INTERNATIONAL MARKET,142099.0,5470 E EVANS AVE,,DENVER,CO,80222,{98841F6A-F666-4647-B510-C48B14C6CAA2}
(303) 360-7200,M-SA 10AM-9PM; SU 1AM-8PM,NO,541105,44511003,247.0,,1.0,A,,A,ESRI,SPCL,-104.86599645,39.72288102,KANTOMANTO AFRICAN MARKET,0.0,495 HAVANA ST,,AURORA,CO,80010,{D8E57FD7-28EA-4D5D-932B-0F8276ED38F4}
(303) 282-5888,7AM-5PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.95929491,39.70287007,KATHERINE'S FRENCH BAKERY,221552.0,728 S UNIVERSITY BLVD,,DENVER,CO,80209,{6B4C7765-D811-49A6-A43A-4B1A6F437E96}
(303) 873-7035,M-F 9AM-8:30PM; SU 10AM-6PM,YES,541105,44511003,988.0,,4.0,A,,A,ESRI,SPCL,-104.83096979,39.67500745,KINGSTON MARKET,0.0,13697 E ILIFF AVE,#7,AURORA,CO,80014,{3A874C57-5925-44D1-9935-B8D7702A85A0}
(303) 936-9568,9AM-7PM,YES,542101,44522004,693.0,,3.0,A,,A,ESRI,SPCL,-105.02512581,39.69743023,L & P SEAFOOD MARKET,94704.0,1055 S FEDERAL BLVD,,DENVER,CO,80219,{C31507C4-A02B-4C63-86B5-409A7A0A2399}
(720) 351-7677,,,,,0.0,,0.0,,,,DEH,SPCL,-104.99942777,39.67303429,LA JAYA BAKERY,85276.0,75 S JASON ST,,DENVER,CO,80223,{19E020E2-D9B6-4AF5-A19E-22F19C874D3F}
(909) 438-5683,M-SA 9AM-9PM; SU 9AM-7PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-105.02534414,39.75192122,LA POTRANCA,352140.0,2311 FEDERAL BLVD,,DENVER,CO,80211,{A41129CC-870F-4123-95E7-AD5CFECCE6CF}
(303) 227-1475,8AM-9PM,YES,542107,44521006,2079.0,,9.0,B,,B,ESRI,SPCL,-104.92162032,39.81280362,LA PRADERA MEAT MARKET,,5650 E 64TH AVE,,COMMERCE CITY,CO,80022,{DCC31E39-70FF-45DF-97C3-A6E9AB471ECC}
(303) 936-1900,M-F 6AM-7PM; SA-SU 6AM-4:30PM,YES,541104,44511002,741.0,,3.0,A,,A,ESRI,SPCL,-105.02500488,39.67751026,LAS 3 AMERICAS,0.0,2170 S FEDERAL BLVD,#G1,DENVER,CO,80219,{11AFF580-EAC6-4D96-8068-611D15C87DCC}
303-777-5151,M-F 9:30AM-6PM; SA 10AM-4PM,NO,546102,31181102,71.0,,1.0,A,,A,ESRI,SPCL,-104.98343037,39.72560267,LE BAKERY SENSUAL,351547.0,300 E 6TH AVE,#4,DENVER,CO,80203,{FBD43A94-2E71-4CA4-9CA1-5CC38231CDB8}
(303) 477-1854,7AM-8PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-105.02522602,39.79021039,LONGMONT MEATS,25178.0,5115 N FEDERAL BLVD,,DENVER,CO,80221,{8FECE971-B9E6-44F6-8F20-6766785E6BFC}
(720) 328-4073,M 10AM-4:30PM; TU-SA 10AM-6PM,NO,546102,31181102,284.0,,4.0,A,,A,ESRI,SPCL,-104.95336128,39.72554551,MAGGIE & MOLLY'S BAKERY,367037.0,2908 E 6TH AVE,,DENVER,CO,80206,{60E636A7-1ED8-4AA3-816C-DEB388A0B61F}
(303) 341-4771,8AM-8:30PM,YES,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.87747957,39.74780906,MAKOLA AFRICAN MARKET,0.0,2032 CLINTON ST,,AURORA,CO,80010,{AA7F182E-FCF8-4387-9FD5-080C06655321}
(303) 333-7653,9AM-9PM,YES,541105,44511003,247.0,,1.0,A,,A,ESRI,SPCL,-104.90871236,39.7003972,MARHABA INTERNATIONAL MARKET,352473.0,6879 LEETSDALE DR,,DENVER,CO,80224,{5541F3A4-0E55-435F-B635-AE5EE7565AC1}
(303) 629-1624,M-F 8AM-8PM; SA 9AM-5PM; SU 9AM-3PM,NO,541105,44511003,741.0,,3.0,A,,A,ESRI,SPCL,-104.98620615,39.7327909,MELTIA'S GREEK CAFE AND MARKET,352471.0,1035 LINCOLN ST,,DENVER,CO,80203,{D1ADABA9-15A8-4C3C-9B2B-A9EEE34CE2DE}
(303) 331-9297,,,541105,44511003,494.0,,2.0,A,,A,ESRI,SPCL,-104.90398599,39.7402764,MERKATO MARKET,351807.0,7227 E COLFAX AVE,,DENVER,CO,80220,{6248A6D2-38C1-415D-AF86-9C4E7669FBB2}
(303) 534-0956,M-F 7AM-3PM; SA 10AM-1PM,NO,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-104.99441832,39.74617454,MERMAIDS BAKERY & PIE HOUSE,358983.0,1543 CHAMPA ST,#100A,DENVER,CO,80202,{201992A1-4D5E-4E92-BD92-B70D85AB646B}
(800) 480-2333,,,542107,44521006,693.0,,3.0,A,,A,ESRI,SPCL,-104.82683492,39.65414534,MESQUITE ORGANIC BEEF LLC,0.0,13808 E GREENWOOD DR,,AURORA,CO,80014,{FC7D7DDB-AA63-415A-AC34-E9F94EFE9EFA}
(303) 756-4580,M-W 9:30AM-10PM; T-SU 9:30AM-11PM,NO,541105,44511003,741.0,,3.0,A,,A,ESRI,SPCL,-104.9406485,39.67562253,MIDDLE E AST MARKET,352343.0,2254 S COLORADO BLVD,,DENVER,CO,80222,{46F842B4-90B8-4655-A892-8A99B02350E0}
(303) 797-3206,M-F 9:30 AM-6PM; SA 9:30AM-5PM,NO,544102,44529205,476.0,2,4.0,A,,B,ESRI,SPCL,-105.00604089,39.61318358,MOUNTAIN MAN NUT & FRUIT CO,0.0,1500 W LITTLETON BLVD,#121,LITTLETON,CO,80120,{FB2D116E-EBC8-475B-868D-9ACA893CD964}
(303) 948-5291,10AM-6PM,NO,544101,44529202,238.0,2,2.0,A,,A,ESRI,SPCL,-105.10978836,39.60913331,MOUNTAIN MAN NUT & FRUIT CO,0.0,5924 S KIPLING PKWY,#C,LITTLETON,CO,80127,{DA684133-D3F8-4B33-9253-8EA7487831EF}
(303) 755-7985,9AM-9PM,YES,541101,44511001,741.0,,3.0,A,,A,ESRI,SPCL,-104.86811102,39.67483759,NANA AFRICAN MARKET,0.0,10223 E ILIFF AVE,,DENVER,CO,80247,{671FEFE5-7ABB-4357-97A8-548CF377165E}
(303) 537-5380,8:30AM-7PM,YES,541103,44512001,224.0,,1.0,A,,A,ESRI,SPCL,-104.87542028,39.74007358,NAZERAT CONVENIENCE STORE,0.0,9648 E COLFAX AVE,,AURORA,CO,80010,{A9CC9692-BDE8-43FA-B2F0-3FCAF6F5FB04}
(303) 743-0001,9AM-7PM,NO,546102,31181102,426.0,,6.0,B,,A,ESRI,SPCL,-104.86332916,39.67472795,NEW YORK BAKERY,0.0,10720 E ILIFF AVE,,AURORA,CO,80014,{799A019D-B45B-40BC-B8C7-FC0A79556FD7}
(303) 733-4629,M-F 8AM-7PM; S 8AM-6PM; SU 9AM-6PM,NO,542107,44521006,924.0,,4.0,A,,A,ESRI,SPCL,-104.96684556,39.72553658,OLIVER'S MEAT MARKET,183532.0,1718 E 6TH AVE,,DENVER,CO,80218,{9A620F3B-375B-4C8D-8D0C-E2AF8505510F}
(303) 355 6721,M-SA 10AM-9PM; SU 11AM-6PM,NO,549920,44529912,690.0,,6.0,B,,B,ESRI,SPCL,-104.95155382,39.71796294,OLIVIERS & CO,361448.0,3000 E 1ST AVE,#142,DENVER,CO,80206,{C6C21028-2338-4E11-A17E-40D0B594CA15}
(303) 756-1396,10AM-7PM,NO,542107,44521006,924.0,2,4.0,A,,A,ESRI,SPCL,-104.91583044,39.65295365,OMAHA STEAKS STORE,347412.0,6300 E HAMPDEN AVE,#J,DENVER,CO,80222,{5B1DF369-D1A4-44E3-9707-379E2F72D8B3}
(303) 394-9333,SU-TU 9AM-8PM; W-SA 9AM-9PM,YES,546102,31181102,71.0,,1.0,A,,A,ESRI,SPCL,-104.95433997,39.74019797,OMONIA BAKERY,351885.0,2813 E COLFAX AVE,,DENVER,CO,80206,{AE984A21-F15F-428F-9EC4-47F2815A0D61}
(303) 295-0293,M-SA 9AM-6PM; SU 9AM-2PM,NO,541105,44511003,4446.0,,18.0,C,,B,ESRI,SPCL,-104.99271519,39.75162699,PACIFIC MERCANTILE CO,262020.0,1925 LAWRENCE ST,,DENVER,CO,80202,{B620476B-7C67-4AFB-A3FD-464C9BB49C72}
(303) 292-6799,7AM-9PM,YES,,,0.0,,0.0,,,,DEH,SPCL,-104.98097018,39.77830333,PANADERIA EMMANUEL,34533.0,500 E 45TH AVE,,DENVER,CO,80216,{EE5A119C-23F9-478E-8BA8-AA7D6D0131BE}
(303) 433-2358,M-F 6AM-6PM; SA 9AM-4PM,,541104,44511002,494.0,,2.0,A,,A,ESRI,SPCL,-105.01125627,39.7768256,POCHITOS TORTILLA FACTORY,372235.0,4421 TEJON ST,,DENVER,CO,80211,{893C8062-437D-4ACE-863E-E6E86461EF1C}
,,,,,0.0,,0.0,,,,DEH,SPCL,-104.90453354,39.73922038,POPLAR MARKET/GADAA GROCERY STORE,353461.0,1436 POPLAR ST,,DENVER,CO,80220,{0807277E-9B15-49AD-828D-6F6895844EFC}
(303) 467-1810,M-SA 8:30AM-6:20PM; SU 9AM-5PM,,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-105.08151676,39.80082861,RHEINLANDER BAKERY & DELI,0.0,5721 OLDE WADSWORTH BLVD,,ARVADA,CO,80002,{F558B2D7-4BA7-40EF-A2D6-399EFAFA2744}
(303) 344-1112,9:30AM-10PM,YES,546102,31181102,142.0,,2.0,A,,A,ESRI,SPCL,-104.86860062,39.7402475,RICO PAN BAKERY,0.0,10247 E COLFAX AVE,,AURORA,CO,80010,{A2AD4E02-3221-4A82-A394-E469F76AB56B}
(303) 458-8420,6AM-10PM,YES,546102,31181102,426.0,,6.0,B,,A,ESRI,SPCL,-105.01997046,39.76197345,ROSALES MEXICAN BAKERY,355814.0,2636 W 32ND AVE,,DENVER,CO,80211,{A284E844-731A-4653-B907-C27F7842190B}
(303) 691-2253,T-F 9AM-5PM; S 9:30-4:30PM,YES,542107,44521006,693.0,,3.0,A,,A,ESRI,SPCL,-104.9406753,39.67430142,SAWA MEAT & SAUSAGE,179976.0,2318 S COLORADO BLVD,,DENVER,CO,80222,{51F29CE5-BF97-4C27-83AC-A2AFC48DF9D3}
